date,oven_id,layer_id,accumulation_hour
2022-02-17,2B0,1,4368
2022-03-21,2B0,1,4962
2022-05-04,2B0,1,5835
2022-06-02,2B0,1,6455
2022-06-07,2B0,1,6546
2022-06-30,2B0,1,7022
2022-07-30,2B0,1,7553
2022-08-13,2B0,1,7692
2022-08-15,2B0,1,7744
2022-08-24,2B0,1,7800
2022-08-31,2B0,1,7957
2022-09-01,2B0,1,7957
2022-09-12,2B0,1,8151
2022-09-28,2B0,1,8348
2022-10-31,2B0,1,0
2022-11-28,2B0,1,100
2022-12-28,2B0,1,162
2023-02-06,2B0,1,1018
2022-04-26,2B0,2,5679
2022-05-04,2B0,2,5833
2022-05-23,2B0,2,6213
2022-06-01,2B0,2,6374
2022-06-02,2B0,2,6395
2022-06-17,2B0,2,6691
2022-06-30,2B0,2,6954
2022-07-30,2B0,2,7486
2022-08-15,2B0,2,7710
2022-08-19,2B0,2,7716
2022-09-01,2B0,2,7920
2022-09-03,2B0,2,7962
2022-09-20,2B0,2,8214
2022-09-28,2B0,2,8260
2022-10-19,2B0,2,8395
2022-10-31,2B0,2,0
2022-11-28,2B0,2,100
2022-12-28,2B0,2,161
2023-02-06,2B0,2,994
2022-04-09,2B0,3,5395
2022-05-02,2B0,3,5818
2022-05-04,2B0,3,5849
2022-05-23,2B0,3,6228
2022-06-02,2B0,3,6402
2022-06-13,2B0,3,6610
2022-06-30,2B0,3,6949
2022-07-12,2B0,3,2117
2022-07-30,2B0,3,7454
2022-08-03,2B0,3,7449
2022-08-13,2B0,3,7594
2022-08-15,2B0,3,7647
2022-09-01,2B0,3,7888
2022-09-03,2B0,3,7905
2022-09-20,2B0,3,8186
2022-09-28,2B0,3,8229
2022-10-31,2B0,3,8599
2022-11-28,2B0,3,100
2022-12-28,2B0,3,161
2023-02-06,2B0,3,1011
2022-04-14,2B0,4,5354
2022-05-04,2B0,4,5762
2022-06-02,2B0,4,6370
2022-06-07,2B0,4,6459
2022-06-09,2B0,4,6488
2022-06-30,2B0,4,6921
2022-07-08,2B0,4,7019
2022-07-30,2B0,4,7417
2022-08-05,2B0,4,7433
2022-08-15,2B0,4,7486
2022-09-01,2B0,4,7730
2022-09-16,2B0,4,7992
2022-09-28,2B0,4,8104
2022-10-19,2B0,4,8167
2022-10-27,2B0,4,8229
2022-10-31,2B0,4,8262
2022-11-02,2B0,4,8262
2022-11-14,2B0,4,8427
2022-11-28,2B0,4,8689
2022-12-04,2B0,4,8689
2022-12-14,2B0,4,8869
2022-12-22,2B0,4,9017
2022-12-28,2B0,4,9163
2022-12-30,2B0,4,9163
2023-02-06,2B0,4,533
2022-05-04,2B0,5,5808
2022-05-26,2B0,5,6272
2022-06-02,2B0,5,6410
2022-06-08,2B0,5,6516
2022-06-22,2B0,5,6798
2022-06-27,2B0,5,6698
2022-06-30,2B0,5,6934
2022-07-06,2B0,5,6962
2022-07-30,2B0,5,7391
2022-08-03,2B0,5,6609
2022-08-13,2B0,5,7549
2022-08-15,2B0,5,7603
2022-08-29,2B0,5,7778
2022-09-01,2B0,5,7813
2022-09-20,2B0,5,8149
2022-09-28,2B0,5,8193
2022-10-28,2B0,5,8472
2022-10-31,2B0,5,8561
2022-11-28,2B0,5,0
2022-12-28,2B0,5,0
2023-02-06,2B0,5,565
2022-01-17,2B0,6,2984
2022-03-15,2B0,6,4107
2022-05-04,2B0,6,5072
2022-05-06,2B0,6,5298
2022-06-02,2B0,6,5651
2022-06-30,2B0,6,6111
2022-07-30,2B0,6,6635
2022-08-15,2B0,6,6857
2022-08-26,2B0,6,6977
2022-09-01,2B0,6,7065
2022-09-28,2B0,6,7463
2022-10-31,2B0,6,7833
2022-11-14,2B0,6,8011
2022-11-28,2B0,6,8302
2022-12-11,2B0,6,8509
2022-12-26,2B0,6,8791
2022-12-28,2B0,6,8858
2023-01-07,2B0,6,9011
2023-01-21,2B0,6,9269
2023-02-04,2B0,6,9493
2023-02-06,2B0,6,9591
2022-01-17,2B0,7,3567
2022-02-03,2B0,7,3748
2022-05-04,2B0,7,5484
2022-06-02,2B0,7,6086
2022-06-11,2B0,7,6264
2022-06-30,2B0,7,6643
2022-07-07,2B0,7,6740
2022-07-30,2B0,7,7153
2022-08-08,2B0,7,7433
2022-08-15,2B0,7,7352
2022-08-26,2B0,7,7497
2022-09-01,2B0,7,7580
2022-09-16,2B0,7,7829
2022-09-28,2B0,7,7941
2022-10-31,2B0,7,8311
2022-11-04,2B0,7,8330
2022-11-09,2B0,7,8382
2022-11-25,2B0,7,8659
2022-11-28,2B0,7,8723
2022-12-04,2B0,7,8796
2022-12-11,2B0,7,8897
2022-12-28,2B0,7,9264
2023-01-10,2B0,7,9483
2023-01-18,2B0,7,9646
2023-01-24,2B0,7,9728
2023-02-06,2B0,7,21
2022-02-17,2B0,8,4296
2022-04-07,2B0,8,5165
2022-05-04,2B0,8,5670
2022-05-13,2B0,8,5845
2022-06-02,2B0,8,6256
2022-06-30,2B0,8,6824
2022-07-30,2B0,8,7334
2022-08-15,2B0,8,7548
2022-09-01,2B0,8,7788
2022-09-12,2B0,8,7979
2022-09-23,2B0,8,8168
2022-09-28,2B0,8,8169
2022-10-27,2B0,8,8386
2022-10-31,2B0,8,8495
2022-11-07,2B0,8,8582
2022-11-28,2B0,8,8941
2022-12-08,2B0,8,9054
2022-12-22,2B0,8,9317
2022-12-26,2B0,8,9368
2022-12-28,2B0,8,9434
2023-01-03,2B0,8,9495
2023-01-11,2B0,8,9650
2023-02-06,2B0,8,0
2022-02-17,2B0,9,4226
2022-04-24,2B0,9,5431
2022-05-04,2B0,9,5625
2022-05-18,2B0,9,5918
2022-06-02,2B0,9,5991
2022-06-30,2B0,9,5991
2022-07-30,2B0,9,5991
2022-08-15,2B0,9,5991
2022-09-01,2B0,9,5991
2022-09-28,2B0,9,6246
2022-10-27,2B0,9,6381
2022-10-31,2B0,9,6489
2022-11-28,2B0,9,6986
2022-12-04,2B0,9,7011
2022-12-28,2B0,9,7501
2023-01-07,2B0,9,7625
2023-01-18,2B0,9,7843
2023-02-06,2B0,9,8265
2022-03-04,2B0,10,4396
2022-05-04,2B0,10,5556
2022-05-23,2B0,10,5930
2022-06-02,2B0,10,6134
2022-06-30,2B0,10,6698
2022-07-25,2B0,10,7053
2022-07-30,2B0,10,7183
2022-08-15,2B0,10,7397
2022-09-01,2B0,10,7632
2022-09-07,2B0,10,7734
2022-09-28,2B0,10,8007
2022-10-31,2B0,10,8335
2022-11-02,2B0,10,8335
2022-11-14,2B0,10,8496
2022-11-28,2B0,10,8787
2022-12-08,2B0,10,8949
2022-12-17,2B0,10,9087
2022-12-26,2B0,10,9202
2022-12-28,2B0,10,9269
2023-02-06,2B0,10,0
2022-02-17,2B0,11,3780
2022-03-31,2B0,11,4542
2022-05-04,2B0,11,5173
2022-05-06,2B0,11,5205
2022-05-09,2B0,11,5205
2022-06-02,2B0,11,5697
2022-06-08,2B0,11,5804
2022-06-20,2B0,11,6026
2022-06-30,2B0,11,6219
2022-07-30,2B0,11,6681
2022-08-03,2B0,11,6658
2022-08-15,2B0,11,6893
2022-09-01,2B0,11,7130
2022-09-03,2B0,11,7168
2022-09-05,2B0,11,7519
2022-09-20,2B0,11,7421
2022-09-28,2B0,11,7470
2022-10-20,2B0,11,7642
2022-10-31,2B0,11,7819
2022-11-11,2B0,11,7984
2022-11-21,2B0,11,8073
2022-11-28,2B0,11,8196
2022-12-04,2B0,11,8209
2022-12-21,2B0,11,8488
2022-12-28,2B0,11,8646
2022-12-30,2B0,11,8646
2023-01-03,2B0,11,8718
2023-01-10,2B0,11,8833
2023-01-12,2B0,11,8868
2023-01-18,2B0,11,8981
2023-01-28,2B0,11,9151
2023-02-06,2B0,11,9384
2022-04-07,2B0,12,4939
2022-04-20,2B0,12,5168
2022-05-04,2B0,12,5443
2022-06-02,2B0,12,6043
2022-06-07,2B0,12,6080
2022-06-20,2B0,12,6332
2022-06-30,2B0,12,6523
2022-07-30,2B0,12,7016
2022-08-15,2B0,12,7224
2022-09-01,2B0,12,7455
2022-09-03,2B0,12,7492
2022-09-05,2B0,12,7510
2022-09-28,2B0,12,7812
2022-10-31,2B0,12,8177
2022-11-02,2B0,12,8177
2022-11-28,2B0,12,8640
2022-12-04,2B0,12,8640
2022-12-22,2B0,12,8964
2022-12-28,2B0,12,9117
2023-01-10,2B0,12,9319
2023-01-16,2B0,12,9435
2023-02-06,2B0,12,9837
2022-02-27,2B0,13,3941
2022-05-04,2B0,13,5191
2022-06-02,2B0,13,5788
2022-06-07,2B0,13,5869
2022-06-13,2B0,13,5981
2022-06-23,2B0,13,6163
2022-06-30,2B0,13,6303
2022-07-07,2B0,13,6398
2022-07-30,2B0,13,6791
2022-08-15,2B0,13,7003
2022-09-01,2B0,13,7230
2022-09-07,2B0,13,7310
2022-09-12,2B0,13,7360
2022-09-28,2B0,13,7539
2022-10-19,2B0,13,7575
2022-10-28,2B0,13,7691
2022-10-31,2B0,13,7781
2022-11-04,2B0,13,7820
2022-11-16,2B0,13,7971
2022-11-17,2B0,13,7971
2022-11-28,2B0,13,8210
2022-12-19,2B0,13,8556
2022-12-26,2B0,13,8665
2022-12-28,2B0,13,8731
2023-01-16,2B0,13,9038
2023-01-24,2B0,13,9178
2023-02-04,2B0,13,9365
2023-02-06,2B0,13,9443
2022-03-07,2B0,14,4525
2022-04-07,2B0,14,5109
2022-05-04,2B0,14,5613
2022-05-11,2B0,14,5762
2022-06-02,2B0,14,6205
2022-06-27,2B0,14,6875
2022-06-30,2B0,14,6758
2022-07-08,2B0,14,6881
2022-07-27,2B0,14,7151
2022-07-30,2B0,14,7240
2022-08-08,2B0,14,7206
2022-08-15,2B0,14,7396
2022-09-01,2B0,14,7623
2022-09-09,2B0,14,7738
2022-09-16,2B0,14,7840
2022-09-28,2B0,14,7950
2022-10-19,2B0,14,7986
2022-10-31,2B0,14,8138
2022-11-02,2B0,14,8138
2022-11-04,2B0,14,8167
2022-11-21,2B0,14,8433
2022-11-28,2B0,14,8574
2022-12-08,2B0,14,8629
2022-12-28,2B0,14,9050
2022-12-30,2B0,14,9050
2023-01-03,2B0,14,9126
2023-01-11,2B0,14,9289
2023-01-16,2B0,14,9358
2023-01-28,2B0,14,9569
2023-02-06,2B0,14,9805
2022-02-19,2B0,15,2527
2022-05-04,2B0,15,3863
2022-05-23,2B0,15,4238
2022-06-02,2B0,15,4427
2022-06-07,2B0,15,4504
2022-06-30,2B0,15,4960
2022-07-06,2B0,15,5016
2022-07-30,2B0,15,5428
2022-08-15,2B0,15,5633
2022-08-19,2B0,15,5662
2022-09-01,2B0,15,5851
2022-09-20,2B0,15,6169
